Time	Open	High	Low	Close	Volume	Spread
2026-02-25 04:00:00	1.17894	1.17961	1.17876	1.17946	1590	3
2026-02-25 05:00:00	1.17946	1.18055	1.17939	1.18008	2053	3
2026-02-25 06:00:00	1.18009	1.18063	1.17969	1.18052	2735	3
2026-02-25 07:00:00	1.18052	1.18078	1.17969	1.17969	3753	4
2026-02-25 08:00:00	1.17969	1.17999	1.17895	1.17899	4723	3
2026-02-25 09:00:00	1.17898	1.1793	1.17855	1.17876	4466	2
2026-02-25 10:00:00	1.17876	1.17882	1.17792	1.17797	3579	3
2026-02-25 11:00:00	1.17794	1.1781	1.17709	1.17749	3130	3
2026-02-25 12:00:00	1.17748	1.17868	1.1774	1.17858	3204	3
2026-02-25 13:00:00	1.17859	1.17901	1.17729	1.17735	4679	2
2026-02-25 14:00:00	1.17733	1.17891	1.1773	1.1786	5899	3
2026-02-25 15:00:00	1.17862	1.18024	1.17845	1.1801	9003	3
2026-02-25 16:00:00	1.18011	1.1807	1.17986	1.18039	5791	3
2026-02-25 17:00:00	1.18039	1.18142	1.18025	1.18073	3578	2
2026-02-25 18:00:00	1.18073	1.18109	1.1804	1.18046	2189	3
2026-02-25 19:00:00	1.18047	1.18093	1.18027	1.18054	1776	2
2026-02-25 20:00:00	1.18054	1.18087	1.18047	1.18059	2271	3
2026-02-25 21:00:00	1.18058	1.18128	1.18031	1.18099	2124	4
2026-02-25 22:00:00	1.18098	1.18122	1.18053	1.18094	998	27
2026-02-25 23:00:00	1.18096	1.18163	1.18095	1.1815	1125	12
2026-02-26 00:00:00	1.18149	1.18192	1.18117	1.18189	2121	3
2026-02-26 01:00:00	1.18188	1.18288	1.18178	1.18272	3625	2
2026-02-26 02:00:00	1.18272	1.18288	1.18131	1.18174	2196	3
2026-02-26 03:00:00	1.18174	1.18221	1.18158	1.18168	1694	3
2026-02-26 04:00:00	1.18169	1.18186	1.18124	1.18181	1558	3
2026-02-26 05:00:00	1.18181	1.18226	1.1816	1.18196	2376	2
2026-02-26 06:00:00	1.18197	1.18221	1.18148	1.18186	2596	2
2026-02-26 07:00:00	1.18185	1.18186	1.18087	1.18157	4203	2
2026-02-26 08:00:00	1.18158	1.18158	1.18021	1.18024	5210	3
2026-02-26 09:00:00	1.18022	1.18059	1.17967	1.17971	4116	2
2026-02-26 10:00:00	1.17969	1.17996	1.17931	1.17984	2697	3
2026-02-26 11:00:00	1.17983	1.18047	1.1798	1.18003	2993	3
2026-02-26 12:00:00	1.18004	1.18096	1.17997	1.18089	2827	2
2026-02-26 13:00:00	1.1809	1.18167	1.18025	1.18067	5452	3
2026-02-26 14:00:00	1.18069	1.18157	1.18022	1.18128	7123	3
2026-02-26 15:00:00	1.18128	1.18142	1.17809	1.17988	12001	3
2026-02-26 16:00:00	1.17989	1.17993	1.17859	1.17919	6518	3
2026-02-26 17:00:00	1.17918	1.17933	1.17737	1.1776	5568	3
2026-02-26 18:00:00	1.1776	1.17873	1.17738	1.17842	5124	3
2026-02-26 19:00:00	1.17845	1.17979	1.17822	1.17967	2905	3
2026-02-26 20:00:00	1.17968	1.18032	1.17957	1.18011	2355	3
2026-02-26 21:00:00	1.18014	1.18036	1.17965	1.17967	1812	4
2026-02-26 22:00:00	1.17965	1.17983	1.17887	1.17967	935	31
2026-02-26 23:00:00	1.17968	1.18031	1.17957	1.18031	858	12
2026-02-27 00:00:00	1.1803	1.18056	1.17959	1.17961	3309	4
2026-02-27 01:00:00	1.17962	1.18023	1.17887	1.179	4286	4
2026-02-27 02:00:00	1.17902	1.18012	1.17902	1.18003	2342	4
2026-02-27 03:00:00	1.18002	1.18057	1.18001	1.18035	1820	3
2026-02-27 04:00:00	1.18034	1.18131	1.18018	1.18109	2070	4
2026-02-27 05:00:00	1.18109	1.18118	1.18061	1.18084	3025	4
2026-02-27 06:00:00	1.18082	1.18109	1.18019	1.18042	3035	4
2026-02-27 07:00:00	1.18041	1.18193	1.1797	1.18148	4937	4
2026-02-27 08:00:00	1.18151	1.18216	1.1808	1.18095	4790	3
2026-02-27 09:00:00	1.18094	1.18114	1.17927	1.1795	4785	4
2026-02-27 10:00:00	1.17953	1.18036	1.17946	1.17986	3136	3
2026-02-27 11:00:00	1.17988	1.1804	1.17961	1.18002	2766	3
2026-02-27 12:00:00	1.18002	1.18082	1.17986	1.18022	3570	3
2026-02-27 13:00:00	1.18021	1.18065	1.17903	1.17925	9433	3
2026-02-27 14:00:00	1.17926	1.18155	1.17907	1.1797	9215	3
2026-02-27 15:00:00	1.17968	1.18171	1.17963	1.1807	11430	3
2026-02-27 16:00:00	1.18071	1.1825	1.18056	1.18219	8540	2
2026-02-27 17:00:00	1.18219	1.18268	1.18155	1.18165	4879	3
2026-02-27 18:00:00	1.18165	1.1819	1.18111	1.18178	3200	3
2026-02-27 19:00:00	1.18179	1.18228	1.18165	1.18191	2286	3
