Time,Signal,Pips_Nets,result,Log_Return,Dist_EMA_9,Dist_EMA_21,Dist_EMA_50,RSI_14,ADX_14,ATR_Norm,BB_Width,Hour_Sin,Hour_Cos,RSI_14_H4,Dist_EMA_20_H4,Dist_EMA_50_H4,RSI_14_D1,Dist_EMA_20_D1,Dist_EMA_50_D1,XAU_Return,CHF_Return,proba_hausse,proba_neutre,proba_baisse
2025-01-07 12:00:00,-1,-10.2,loss_sl,-0.0023170302398265,-0.0017015189507817,-0.0005727954169287,0.0018716118133471,50.31693925380456,24.443129616334478,0.0016649272546497,0.006095778043805,1.2246467991473532e-16,-1.0,52.26029862200441,0.0008767060879195,7.368552862095433e-05,41.34454502108592,-0.0047084506544585,-0.0150804682517547,0.0011849840526936,0.0015883173796411,0.1973,0.33399999999999996,0.46880000000000005
2025-01-07 13:00:00,-1,19.7,win,0.000702406009914,-0.0007985318661829,0.0001179692339155,0.0024715763565038,53.43613419284461,22.754458764936548,0.0016727085972758,0.0060385689847427,-0.2588190451025203,-0.9659258262890684,52.26029862200441,0.0008767060879195,7.368552862095433e-05,41.34454502108592,-0.0047084506544585,-0.0150804682517547,0.0040999868675552,-0.0004409462778415,0.1925,0.3085,0.499
2025-01-08 23:00:00,1,-10.9,loss_sl,-0.000445930888103,5.261341759383912e-07,-0.0007069711793163,-0.0022645152076707,43.55980768475098,36.570059150572696,0.0012964739658489,0.007394361402566,-0.2588190451025215,0.965925826289068,42.2629053954454,-0.0026125242883715,-0.0044013828272395,38.76599099463746,-0.006754434014377,-0.0171652822973689,0.0005146912529701,0.0001976111019955,0.4642,0.32439999999999997,0.2114
2025-01-09 16:00:00,1,-10.2,loss_sl,-0.0001942086972758,-0.0005411517379638,-0.0009713706407794,-0.002299630392014,40.03136588479229,32.514266729615834,0.0012090054867143,0.0028186402243918,-0.8660254037844385,-0.5000000000000004,40.18433551539041,-0.002555379608765,-0.0048600663373988,37.279587736001226,-0.0075973699021218,-0.0180866955975322,-0.0002297815230155,0.0003288464097683,0.4678,0.3178,0.2144
2025-01-10 12:00:00,-1,19.8,win,0.000378510323778,0.000548841867187,0.0005536705873548,-0.0002782236637419,54.02794630176489,22.45196898138563,0.0009194979646468,0.00217803312054,1.2246467991473532e-16,-1.0,30.32981264703736,-0.0057770151094113,-0.0084666828092181,32.740894739689146,-0.0118949294537944,-0.0227649448050154,-0.0011546367181674,-3.283119839647861e-05,0.057300000000000004,0.19269999999999998,0.75
2025-01-13 20:00:00,1,19.8,win,0.0009205037959751,0.0005252468651876,-0.000176016858157,-0.0027101840669512,46.18291144599964,43.22389651338799,0.0015321602175536,0.0049473034442188,-0.866025403784439,0.4999999999999993,47.93038331867729,0.0005191895656089,-0.0038045327392754,36.507006537692206,-0.0076320089738988,-0.0187389469546822,0.0012967391650656,-0.000947108939329,0.6683,0.23929999999999998,0.0924
2025-01-13 21:00:00,1,19.7,win,0.0026978697340792,0.0025744523851341,0.0022897192058791,-8.309288848095015e-06,58.19065800290281,40.6734696406354,0.0016301584969067,0.0050638425503773,-0.7071067811865477,0.7071067811865474,47.93038331867729,0.0005191895656089,-0.0038045327392754,36.507006537692206,-0.0076320089738988,-0.0187389469546822,8.6389519127092e-05,-0.0018205310730171,0.5177,0.3126,0.1697
2025-01-14 05:00:00,1,19.8,win,-0.0005367189039254,0.0001007606272116,0.0008227922118025,-0.0001174945946287,54.20218698906104,31.818073310507835,0.0015653520530254,0.0089949373571605,0.9659258262890682,0.2588190451025209,45.964407810557546,-0.000293060746074,-0.0043585385260643,42.678205071718246,-0.003163372584957,-0.0139868200499907,-0.0019207446260946,0.0002947839637035,0.5092,0.2952,0.1956
2025-01-14 08:00:00,-1,19.8,win,0.000692152866678,0.0011052408392196,0.0019615177642785,0.0013964802774478,61.24903602505025,31.01002829908532,0.0015587949052671,0.0085982933196215,0.8660254037844387,-0.4999999999999998,45.888536164257054,-0.0002916284625784,-0.004215847510074,42.678205071718246,-0.003163372584957,-0.0139868200499907,0.0006779254991067,9.834077271003671e-05,0.193,0.2896,0.5174
2025-01-14 12:00:00,1,19.8,win,-0.0005950668162466,-0.0004473146698189,0.0002272613743539,-3.518407633393222e-05,52.31284932448654,30.1841535715659,0.0014808258200756,0.0065529757851777,1.2246467991473532e-16,-1.0,56.4442981968412,0.0033316690471782,-0.0002173848464598,42.678205071718246,-0.003163372584957,-0.0139868200499907,-0.0003222669634932,0.0003818022201817,0.5573,0.2901,0.15259999999999999
2025-01-14 13:00:00,1,19.8,win,0.0005072923380825,4.806070321442136e-05,0.0006675543661066,0.0004534877507206,55.15707991652984,30.084119722802917,0.0015903177295521,0.0060887704484989,-0.2588190451025203,-0.9659258262890684,56.4442981968412,0.0033316690471782,-0.0002173848464598,42.678205071718246,-0.003163372584957,-0.0139868200499907,-0.002046944611726,-0.0006655211221285,0.5479999999999999,0.2701,0.182
2025-01-14 21:00:00,-1,19.8,win,0.000562849976527,0.0016694611114088,0.0033958047596352,0.0045149240286259,72.11374638658536,37.50276721976925,0.0015756104277216,0.0086921687533777,-0.7071067811865477,0.7071067811865474,58.957807966283056,0.0036895456325147,0.0008412822083227,42.678205071718246,-0.003163372584957,-0.0139868200499907,0.0001968907335645,-0.0003726231617448,0.17859999999999998,0.3472,0.4742
2025-01-15 16:00:00,1,19.8,win,-0.0024286947509774,-0.0024067534811142,-0.0018643989819933,-0.0003253844040916,44.7882275015692,38.84923124980817,0.0019605445695122,0.0049646841557987,-0.8660254037844385,-0.5000000000000004,53.53723107915371,0.0011658934412736,-0.0004901926139092,41.52729936699301,-0.0038495092863693,-0.0144981806800588,0.0040403583481607,0.0013591575316921,0.4653,0.3577,0.177
2025-01-16 12:00:00,1,-10.2,loss_sl,-0.0017897270580839,-0.00140744193709,-0.0017683477395803,-0.0014821401714852,39.8846091384837,15.187005184135112,0.0013160938836941,0.0023884010725016,1.2246467991473532e-16,-1.0,55.46730884621313,0.0013862383937839,0.0003130889385352,42.48182010058212,-0.0029186197713315,-0.0133240593891464,-0.0009723167782675,0.0011622426009247,0.6759999999999999,0.242,0.08199999999999999
2025-01-16 13:00:00,1,-10.2,loss_sl,0.0009438966112341,-0.0003701302425902,-0.0007483891897147,-0.0005162203453117,45.66329616852018,16.1678628853672,0.0013925339523442,0.0024686508145983,-0.2588190451025203,-0.9659258262890684,55.46730884621313,0.0013862383937839,0.0003130889385352,42.48182010058212,-0.0029186197713315,-0.0133240593891464,0.0042925015529171,-0.0006248116177068,0.607,0.2631,0.12990000000000002
2025-01-16 14:00:00,1,19.7,win,-0.0002237299685896,-0.0004751744472702,-0.0008839196759473,-0.0007110676796036,44.56928943719391,17.078659322225562,0.0014045391794252,0.0026071454172774,-0.4999999999999997,-0.8660254037844388,55.46730884621313,0.0013862383937839,0.0003130889385352,42.48182010058212,-0.0029186197713315,-0.0133240593891464,0.0011535792784006,0.0011397136607549,0.6399,0.25079999999999997,0.1093
2025-01-17 12:00:00,1,-10.2,loss_sl,-0.0011263558727207,-0.0004224566098004,-0.0003624177956866,-4.569888581239605e-05,47.48907324884581,12.542880689892131,0.0011373177079998,0.0021054699238666,1.2246467991473532e-16,-1.0,53.360047713023285,0.000678986162399,0.0001088173860426,39.207788593629104,-0.0053263767358653,-0.0156831566588137,0.0010578293267669,0.0008222647826836,0.4932,0.30010000000000003,0.20670000000000002
2025-01-20 00:00:00,1,19.7,win,0.0005931861562867,0.0004368740456582,-1.3117795360566325e-05,-0.000275457837116,48.80828911946436,13.713317894486682,0.0013096215945242,0.0038261039967919,0.0,1.0,55.95763069457264,0.0016172862338546,0.0010157698625901,57.73817949157745,0.0086308490687123,-0.0004917325983167,-0.0007049321423742,-0.0004046878216853,0.7206,0.1945,0.0849
2025-01-20 04:00:00,1,19.8,win,-0.0001940767773822,0.0011515366001261,0.0013353809753976,0.0013147311055485,60.507919268516574,12.409752242520636,0.0012180093259692,0.004254854668824,0.8660254037844386,0.5000000000000001,58.958770782900615,0.0023826068057185,0.0019527973406404,57.73817949157745,0.0086308490687123,-0.0004917325983167,0.0008984826232261,0.0002410219341627,0.5159,0.31010000000000004,0.174
